date,product_id,category_id,store_id,historical_sales,price,promotion_flag,holiday_flag,economic_index,target_demand,historical_sales_is_outlier,price_is_outlier,economic_index_is_outlier,target_demand_is_outlier,target_demand_log1p,economic_index_clipped,year,month,day,week,weekday,lag_1,lag_7,rolling_7,rolling_30,product_id_enc,store_id_enc,promo_count_last_7,promo_count_last_30,days_since_last_promo,promo_x_lag1,price_x_promo,holiday_count_last_7,holiday_count_last_30,days_since_last_holiday,holiday_x_lag1,holiday_x_promo,avg_hist_sales,std_hist_sales,cv_hist_sales,supplier_lead_days,supplier_reliability,demand_during_lead,safety_stock,reorder_point,current_stock,days_of_supply,suggested_order_qty,needs_reorder_flag,slow_moving,high_demand,volatile,critical_spare_flag,stockout_risk_score
2033-10-07,1019,3,5,26,45.11,1,1,100.59,33,0,0,0,0,3.5263605246161616,100.59,2033,10,7,40,4,14.0,13.0,16.857142857142858,0.0,19,4,2.0,2.0,0,14.0,45.11,1.0,2.0,0,14.0,1,18.818181818181817,3.8423477671387802,0.20418273158708497,18,0.63,338.73,26.9,365.63,207,11.0,159,1,1,0,0,0,0.161
2033-10-08,1043,5,9,23,7.21,0,1,99.16,18,0,0,0,0,2.9444389791664403,99.16,2033,10,8,40,5,14.0,0.0,0.0,0.0,43,8,3.0,3.0,3,0.0,0.0,2.0,2.0,0,14.0,0,19.714285714285715,3.728908942943217,0.18914755507682984,6,0.71,118.29,15.07,133.36,138,7.0,0,0,1,0,0,0,0.0
2033-10-08,1003,5,1,16,36.46,0,0,113.17,11,0,0,0,0,2.4849066497880004,113.17,2033,10,8,40,5,30.0,10.0,20.857142857142858,0.0,3,0,2.0,2.0,2,0.0,0.0,1.0,1.0,1,0.0,0,18.818181818181817,3.311138227805714,0.17595420534233264,26,0.71,489.27,27.86,517.13,132,7.01,386,1,1,0,0,0,0.216
2033-10-10,1019,5,7,18,10.53,0,0,103.68,22,0,0,0,0,3.1354942159291497,103.68,2033,10,10,41,0,20.0,23.0,23.0,0.0,19,6,1.0,3.0,2,0.0,0.0,0.0,2.0,12,0.0,0,21.058823529411764,3.799187219578913,0.1804083316559819,18,0.63,379.06,26.6,405.65,105,4.99,301,1,0,1,0,1,0.274
2033-10-15,1032,3,10,18,17.74,0,0,93.39,15,0,0,0,0,2.772588722239781,93.39,2033,10,15,41,5,18.0,31.0,19.571428571428573,0.0,32,9,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,20.636363636363637,2.656039430156385,0.1287067565274019,15,0.84,309.55,16.97,326.52,310,15.02,17,1,0,1,0,0,0.008
2033-10-15,1047,2,2,16,48.95,0,1,101.32,18,0,0,0,0,2.9444389791664403,101.32,2033,10,15,41,5,18.0,17.0,19.0,0.0,47,1,2.0,3.0,1,0.0,0.0,2.0,3.0,0,18.0,0,19.11111111111111,3.443996386628638,0.18020911325382408,18,0.99,344.0,24.11,368.11,153,8.01,216,1,1,0,0,0,0.006
2033-10-17,1024,4,10,21,16.6,0,0,82.86,25,0,0,0,0,3.258096538021482,82.86,2033,10,17,42,0,28.0,12.0,23.857142857142858,0.0,24,9,1.0,3.0,4,0.0,0.0,1.0,1.0,2,0.0,0,23.166666666666668,6.012613005301035,0.2595372520273828,19,0.68,440.17,43.24,483.41,162,6.99,322,1,0,1,1,1,0.213
2033-10-18,1043,1,4,22,7.55,1,1,119.12,33,0,0,0,0,3.5263605246161616,119.12,2033,10,18,42,1,19.0,22.0,22.857142857142858,0.0,43,3,3.0,3.0,0,19.0,7.55,1.0,1.0,0,19.0,1,21.727272727272727,2.93567399725886,0.13511470280270904,6,0.71,130.36,11.86,142.23,130,5.98,13,1,0,1,0,1,0.025
2033-10-18,1045,1,3,20,23.08,1,0,116.63,25,0,0,0,0,3.258096538021482,116.63,2033,10,18,42,1,18.0,0.0,0.0,0.0,45,2,4.0,4.0,0,18.0,23.08,0.0,0.0,999,0.0,0,22.0,6.4142698058981855,0.2915577184499175,12,0.65,264.0,36.66,300.66,154,7.0,147,1,0,1,1,1,0.171
2033-10-20,1026,3,5,21,8.5,0,0,84.66,20,0,0,0,0,3.044522437723423,84.66,2033,10,20,42,3,16.0,17.0,17.571428571428573,0.0,26,4,1.0,2.0,3,0.0,0.0,1.0,1.0,6,0.0,0,17.818181818181817,3.2192602199319587,0.18067276744516095,25,0.62,445.45,26.56,472.01,356,19.98,117,1,1,0,0,0,0.093
2033-10-21,1024,1,5,14,22.21,1,0,104.0,23,0,0,0,0,3.1780538303479458,104.0,2033,10,21,42,4,14.0,18.0,22.142857142857142,0.0,24,4,4.0,4.0,0,14.0,22.21,1.0,2.0,6,0.0,0,19.666666666666668,6.557438524302,0.33342907750688133,19,0.68,373.67,47.16,420.83,118,6.0,303,1,1,0,1,0,0.23
2033-10-22,1043,5,8,21,24.15,0,0,115.24,26,0,0,0,0,3.295836866004329,115.24,2033,10,22,42,5,17.0,25.0,17.714285714285715,0.0,43,7,0.0,0.0,999,0.0,0.0,3.0,4.0,1,0.0,0,20.0,3.4641016151377544,0.17320508075688773,6,0.71,120.0,14.0,134.0,200,10.0,0,0,0,0,0,0,0.0
2033-10-22,1021,5,9,25,16.6,1,0,81.33,30,0,0,0,0,3.4339872044851463,81.33,2033,10,22,42,5,34.0,30.0,24.0,0.0,21,8,4.0,5.0,0,34.0,16.6,1.0,2.0,4,0.0,0,18.125,4.823676724538776,0.26613388825041523,24,0.97,435.0,38.99,473.99,236,13.02,238,1,1,0,1,0,0.015
2033-10-22,1033,3,7,25,11.06,0,0,107.55,20,0,0,0,0,3.044522437723423,107.55,2033,10,22,42,5,31.0,41.0,28.285714285714285,0.0,33,6,3.0,4.0,1,0.0,0.0,0.0,1.0,7,0.0,0,21.375,6.093028803476971,0.2850539791100337,4,0.61,85.5,20.11,105.61,150,7.02,0,0,0,1,1,1,0.0
2033-10-24,1041,1,5,23,35.94,0,1,106.28,19,0,0,0,0,2.995732273553991,106.28,2033,10,24,43,0,14.0,20.0,22.714285714285715,0.0,41,4,2.0,3.0,2,0.0,0.0,4.0,5.0,0,14.0,0,20.266666666666666,2.9872745979922115,0.1473984176640894,28,0.77,567.47,26.08,593.55,101,4.98,493,1,0,1,0,1,0.191
2033-10-26,1026,1,8,14,27.2,0,0,93.39,16,0,0,0,0,2.833213344056216,93.39,2033,10,26,43,2,22.0,34.0,22.428571428571427,0.0,26,7,1.0,4.0,2,0.0,0.0,1.0,2.0,2,0.0,0,20.181818181818183,4.331701324380106,0.21463384940622143,25,0.62,504.55,35.74,540.28,222,11.0,319,1,0,0,0,0,0.224
2033-10-26,1029,4,7,17,42.52,0,0,91.06,18,0,0,0,0,2.9444389791664403,91.06,2033,10,26,43,2,14.0,23.0,21.857142857142858,0.0,29,6,3.0,4.0,2,0.0,0.0,0.0,0.0,999,0.0,0,17.75,4.399675312695568,0.2478690317011588,20,0.73,355.0,32.47,387.47,195,10.99,193,1,1,0,0,0,0.134
2033-10-28,1037,5,5,25,43.04,1,1,104.73,31,0,0,0,0,3.4657359027997265,104.73,2033,10,28,43,4,45.0,36.0,27.714285714285715,0.0,37,4,4.0,5.0,0,45.0,43.04,2.0,2.0,0,45.0,1,21.181818181818183,3.816233269028029,0.1801655191386623,16,0.89,338.91,25.19,364.1,191,9.02,174,1,0,1,0,0,0.052
2033-10-29,1031,4,6,16,49.73,1,1,90.8,25,0,0,0,0,3.258096538021482,90.8,2033,10,29,43,5,24.0,34.0,25.571428571428573,0.0,31,5,3.0,4.0,0,24.0,49.73,2.0,2.0,0,24.0,1,18.333333333333332,2.5495097567963922,0.13906416855253048,26,0.67,476.67,21.45,498.12,220,12.0,279,1,1,0,0,0,0.184
2033-10-30,1010,5,6,16,46.37,0,1,87.02,16,0,0,0,0,2.833213344056216,87.02,2033,10,30,43,6,18.0,0.0,0.0,0.0,10,5,1.0,1.0,2,0.0,0.0,2.0,2.0,0,18.0,0,18.333333333333332,2.5166114784235827,0.13726971700492271,5,0.7,91.67,9.29,100.95,312,17.02,0,0,1,0,0,0,0.0
2033-10-31,1017,5,5,24,49.88,0,0,95.64,24,0,0,0,0,3.2188758248682006,95.64,2033,10,31,44,0,28.0,0.0,0.0,0.0,17,4,2.0,2.0,3,0.0,0.0,0.0,0.0,999,0.0,0,20.714285714285715,3.147183169877773,0.15193298061478902,12,0.69,248.57,17.99,266.56,269,12.99,0,0,0,1,0,1,0.0
2033-11-01,1007,4,2,14,13.52,1,0,108.6,31,0,0,0,0,3.4657359027997265,108.6,2033,11,1,44,1,27.0,19.0,22.142857142857142,0.0,7,1,3.0,5.0,0,27.0,13.52,0.0,1.0,8,0.0,0,19.916666666666668,4.737823307909413,0.23788234181971948,10,0.99,199.17,24.72,223.89,319,16.02,0,0,0,0,0,0,0.0
2033-11-02,1020,3,3,20,10.01,0,0,113.2,24,0,0,0,0,3.2188758248682006,113.2,2033,11,2,44,2,30.0,17.0,23.714285714285715,0.0,20,2,4.0,5.0,1,0.0,0.0,0.0,1.0,8,0.0,0,19.0,2.593698657761292,0.13651045567164694,7,0.8,133.0,11.32,144.32,304,16.0,0,0,1,0,0,0,0.0
2033-11-03,1034,2,6,24,48.87,0,0,80.64,16,0,0,0,0,2.833213344056216,80.64,2033,11,3,44,3,16.0,24.0,22.428571428571427,0.0,34,5,1.0,2.0,5,0.0,0.0,1.0,1.0,4,0.0,0,19.666666666666668,4.387482193696061,0.22309231493369802,21,0.78,413.0,33.17,446.17,177,9.0,270,1,1,0,0,0,0.133
2033-11-04,1038,3,1,20,9.29,0,0,96.89,17,0,0,0,0,2.8903717578961645,96.89,2033,11,4,44,4,28.0,31.0,23.428571428571427,0.0,38,0,3.0,4.0,1,0.0,0.0,2.0,6.0,1,0.0,0,19.0,5.643239658755762,0.29701261361872433,5,0.66,95.0,20.82,115.82,380,20.0,0,0,1,0,1,0,0.0
2033-11-06,1034,5,7,19,17.14,0,0,94.6,19,0,0,0,0,2.995732273553991,94.6,2033,11,6,44,6,26.0,31.0,21.571428571428573,0.0,34,6,2.0,6.0,1,0.0,0.0,2.0,2.0,1,0.0,0,20.4,4.792851820307881,0.2349437166817589,21,0.78,428.4,36.24,464.64,122,5.98,343,1,0,1,0,1,0.162
2033-11-09,1002,1,4,21,12.89,0,0,104.42,24,0,0,0,0,3.2188758248682006,104.42,2033,11,9,45,2,33.0,22.0,24.0,0.0,2,3,3.0,5.0,1,0.0,0.0,0.0,1.0,7,0.0,0,20.41176470588235,5.07517023765474,0.24863946409259535,9,0.94,183.71,25.12,208.83,306,14.99,0,0,0,1,1,1,0.0
2033-11-09,1016,3,6,27,42.9,0,0,112.45,31,0,0,0,0,3.4657359027997265,112.45,2033,11,9,45,2,15.0,21.0,20.571428571428573,0.0,16,5,1.0,3.0,5,0.0,0.0,0.0,0.0,999,0.0,0,20.666666666666668,4.415880433163923,0.21367163386277047,23,0.92,475.33,34.94,510.28,227,10.98,284,1,0,1,0,0,0.044
2033-11-10,1038,5,5,22,8.3,0,0,86.75,17,0,0,0,0,2.8903717578961645,86.75,2033,11,10,45,3,24.0,45.0,25.428571428571427,0.0,38,4,1.0,2.0,4,0.0,0.0,0.0,0.0,999,0.0,0,19.363636363636363,3.981776670601385,0.20563165904514197,5,0.66,96.82,14.69,111.51,155,8.0,0,0,1,0,0,0,0.0
2033-11-13,1018,5,5,19,23.06,1,0,103.99,38,0,0,0,0,3.6635616461296463,103.99,2033,11,13,45,6,22.0,18.0,21.0,0.0,18,4,1.0,1.0,0,22.0,23.06,0.0,0.0,999,0.0,0,20.545454545454547,2.621588692515909,0.12759944963573008,29,0.86,595.82,23.29,619.11,247,12.02,373,1,0,1,0,0,0.084
2033-11-16,1020,1,10,18,31.45,0,0,105.77,17,0,0,0,0,2.8903717578961645,105.77,2033,11,16,46,2,30.0,25.0,23.428571428571427,0.0,20,9,2.0,5.0,4,0.0,0.0,0.0,0.0,999,0.0,0,21.266666666666666,4.636295729916082,0.21800763620295058,7,0.8,148.87,20.24,169.11,234,11.0,0,0,0,1,0,0,0.0
2033-11-19,1013,3,6,20,10.11,1,1,116.83,35,0,0,0,0,3.58351893845611,116.83,2033,11,19,46,5,25.0,16.0,23.0,0.0,13,5,3.0,4.0,0,25.0,10.11,1.0,1.0,0,25.0,1,20.90909090909091,2.4271195048676724,0.11607962849367127,28,0.81,585.45,21.19,606.65,293,14.01,314,1,0,1,0,0,0.098
2033-11-19,1044,5,3,26,26.68,0,0,83.2,32,0,0,0,0,3.4965075614664802,83.2,2033,11,19,46,5,28.0,21.0,23.142857142857142,0.0,44,2,0.0,1.0,7,0.0,0.0,1.0,1.0,3,0.0,0,24.083333333333332,3.2039275140289165,0.13303505248562975,23,0.88,553.92,25.35,579.27,193,8.01,387,1,0,1,0,0,0.08
2033-11-20,1044,2,8,14,19.89,0,0,96.86,9,0,0,0,0,2.302585092994046,96.86,2033,11,20,46,6,26.0,15.0,22.0,0.0,44,7,1.0,3.0,1,0.0,0.0,1.0,3.0,4,0.0,0,20.333333333333332,4.618802153517006,0.22715420427132818,23,0.88,467.67,36.55,504.22,183,9.0,322,1,0,1,0,0,0.076
2033-11-23,1047,2,5,22,35.65,0,0,78.7,27,0,0,0,0,3.332204510175204,78.7,2033,11,23,47,2,21.0,0.0,0.0,0.0,47,4,2.0,2.0,1,0.0,0.0,1.0,1.0,2,0.0,0,20.6,3.209361307176242,0.15579423821243893,18,0.99,370.8,22.47,393.27,309,15.0,85,1,0,1,0,0,0.002
2033-11-24,1032,3,10,17,10.49,0,0,93.1,14,0,0,0,0,2.70805020110221,93.1,2033,11,24,47,3,15.0,14.0,17.285714285714285,0.0,32,9,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,20.636363636363637,2.656039430156385,0.1287067565274019,15,0.84,309.55,16.97,326.52,310,15.02,17,1,0,1,0,0,0.008
2033-11-25,1009,1,5,19,48.39,0,0,78.63,17,0,0,0,0,2.8903717578961645,78.63,2033,11,25,47,4,16.0,20.0,20.857142857142858,0.0,9,4,2.0,2.0,2,0.0,0.0,2.0,2.0,3,0.0,0,20.363636363636363,4.272533844751315,0.20981192987618066,16,0.93,325.82,28.2,354.02,102,5.01,253,1,0,1,0,0,0.05
2033-11-27,1017,2,8,17,38.24,0,0,113.21,16,0,0,0,0,2.833213344056216,113.21,2033,11,27,47,6,24.0,21.0,22.285714285714285,0.0,17,7,0.0,1.0,11,0.0,0.0,2.0,4.0,2,0.0,0,20.105263157894736,4.736322258674097,0.23557623799687916,12,0.69,241.26,27.07,268.33,402,19.99,0,0,0,0,0,0,0.0
2033-11-28,1007,3,6,21,40.7,1,0,103.21,27,0,0,0,0,3.332204510175204,103.21,2033,11,28,48,0,20.0,0.0,0.0,0.0,7,5,1.0,1.0,0,20.0,40.7,1.0,1.0,2,0.0,0,20.833333333333332,2.041241452319315,0.09797958971132714,10,0.99,208.33,10.65,218.98,417,20.02,0,0,0,1,0,0,0.0
2033-11-28,1028,3,9,15,11.83,0,0,102.83,9,0,0,0,0,2.302585092994046,102.83,2033,11,28,48,0,11.0,0.0,0.0,0.0,28,8,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,18.666666666666668,2.8047578623950167,0.15025488548544733,3,0.96,56.0,8.02,64.02,112,6.0,0,0,1,0,0,0,0.0
2033-11-30,1011,3,3,26,37.46,1,0,105.26,36,0,0,0,0,3.6109179126442243,105.26,2033,11,30,48,2,29.0,0.0,0.0,0.0,11,2,3.0,3.0,0,29.0,37.46,1.0,1.0,2,0.0,0,19.285714285714285,3.5923198500080553,0.18626843666708437,22,0.87,424.29,27.8,452.09,174,9.02,279,1,1,0,0,0,0.08
2033-11-30,1027,2,8,22,11.16,0,0,117.35,21,0,0,0,0,3.091042453358316,117.35,2033,11,30,48,2,31.0,16.0,20.571428571428573,0.0,27,7,1.0,1.0,4,0.0,0.0,2.0,2.0,3,0.0,0,18.23076923076923,5.019193928541483,0.27531443489889995,14,0.79,255.23,30.99,286.22,182,9.98,105,1,1,0,1,0,0.076
2033-12-05,1040,2,4,21,14.81,0,1,98.14,19,0,0,0,0,2.995732273553991,98.14,2033,12,5,49,0,8.0,23.0,18.857142857142858,0.0,40,3,0.0,2.0,7,0.0,0.0,1.0,1.0,0,8.0,0,18.545454545454547,4.083225106790865,0.22017390281715446,11,0.6,204.0,22.35,226.35,167,9.0,60,1,1,0,0,0,0.105
2033-12-06,1034,3,2,22,9.95,0,0,96.6,20,0,0,0,0,3.044522437723423,96.6,2033,12,6,49,1,26.0,22.0,21.142857142857142,0.0,34,1,2.0,3.0,2,0.0,0.0,0.0,1.0,8,0.0,0,19.923076923076923,3.7960843523631578,0.1905370524352164,21,0.78,418.38,28.7,447.09,100,5.02,348,1,0,0,0,0,0.171
2033-12-06,1024,4,4,19,40.86,0,0,106.06,16,0,0,0,0,2.833213344056216,106.06,2033,12,6,49,1,31.0,15.0,21.857142857142858,0.0,24,3,2.0,2.0,1,0.0,0.0,0.0,1.0,8,0.0,0,19.727272727272727,3.9519845417437827,0.20033101363678163,19,0.68,374.82,28.42,403.24,178,9.02,226,1,1,0,0,0,0.179
2033-12-07,1049,4,10,20,8.04,0,0,128.7,24,0,0,1,0,3.2188758248682006,126.87499999999999,2033,12,7,49,2,13.0,33.0,25.857142857142858,0.0,49,9,3.0,4.0,3,0.0,0.0,1.0,2.0,2,0.0,0,20.0,3.3333333333333326,0.16666666666666663,24,0.93,480.0,26.94,506.94,280,14.0,227,1,0,0,0,0,0.031
2033-12-09,1002,3,4,16,10.99,0,0,82.37,15,0,0,0,0,2.772588722239781,82.37,2033,12,9,49,4,24.0,34.0,24.285714285714285,0.0,2,3,2.0,5.0,2,0.0,0.0,0.0,1.0,8,0.0,0,20.41176470588235,5.07517023765474,0.24863946409259535,9,0.94,183.71,25.12,208.83,306,14.99,0,0,0,1,1,1,0.0
2033-12-10,1014,5,7,20,36.75,1,0,106.2,29,0,0,0,0,3.4011973816621555,106.2,2033,12,10,49,5,19.0,0.0,0.0,0.0,14,6,3.0,3.0,0,19.0,36.75,3.0,3.0,1,0.0,0,20.625,4.47013901988997,0.2167340130855743,17,0.98,350.62,30.41,381.04,206,9.99,176,1,0,1,0,0,0.009
2033-12-10,1034,4,5,17,14.66,0,0,89.54,22,0,0,0,0,3.1354942159291497,89.54,2033,12,10,49,5,15.0,26.0,20.571428571428573,0.0,34,4,2.0,4.0,5,0.0,0.0,0.0,1.0,7,0.0,0,18.666666666666668,3.446561747421317,0.1846372364689991,21,0.78,392.0,26.06,418.06,224,12.0,195,1,1,0,0,0,0.102
2033-12-12,1047,4,1,20,16.54,0,0,103.47,19,0,0,0,0,2.995732273553991,103.47,2033,12,12,50,0,9.0,0.0,0.0,0.0,47,0,2.0,2.0,2,0.0,0.0,1.0,1.0,2,0.0,0,17.571428571428573,4.859943170351647,0.2765821316460287,18,0.99,316.29,34.02,350.31,193,10.98,158,1,1,0,1,0,0.004
2033-12-12,1022,1,3,20,45.28,0,1,125.26,12,0,0,0,0,2.5649493574615367,125.26,2033,12,12,50,0,25.0,23.0,20.285714285714285,0.0,22,2,0.0,0.0,999,0.0,0.0,3.0,3.0,0,25.0,0,21.1,3.381321240777535,0.1602521915060443,13,0.74,274.3,20.12,294.42,295,13.98,0,0,0,1,0,1,0.0
2033-12-13,1038,4,8,17,10.55,0,0,92.61,21,0,0,0,0,3.091042453358316,92.61,2033,12,13,50,1,23.0,23.0,23.142857142857142,0.0,38,7,1.0,3.0,4,0.0,0.0,0.0,0.0,999,0.0,0,19.5,4.369008502408487,0.22405171807223012,5,0.66,97.5,16.12,113.62,292,14.97,0,0,1,0,0,0,0.0
2033-12-13,1049,5,4,19,9.42,0,1,104.14,15,0,0,0,0,2.772588722239781,104.14,2033,12,13,50,1,29.0,24.0,23.0,0.0,49,3,1.0,1.0,2,0.0,0.0,2.0,2.0,0,29.0,0,20.75,3.4410622038709326,0.16583432307811724,24,0.93,498.0,27.82,525.82,332,16.0,194,1,0,1,0,0,0.026
2033-12-14,1044,3,10,17,31.84,0,0,86.6,13,0,0,0,0,2.639057329615259,86.6,2033,12,14,50,2,20.0,4.0,21.0,0.0,44,9,2.0,2.0,5,0.0,0.0,1.0,1.0,4,0.0,0,18.714285714285715,4.103067734654747,0.21924789421819257,23,0.88,430.43,32.47,462.9,356,19.02,107,1,1,0,0,0,0.028
2033-12-18,1047,5,4,27,32.33,0,1,87.87,23,0,0,0,0,3.1780538303479458,87.87,2033,12,18,50,6,39.0,23.0,28.857142857142858,0.0,47,3,1.0,1.0,3,0.0,0.0,2.0,4.0,0,39.0,0,22.733333333333334,5.243590191389684,0.23065646003180426,18,0.99,409.2,36.71,445.91,409,17.99,37,1,0,1,0,0,0.001
2033-12-19,1046,1,3,21,45.71,0,0,109.26,21,0,0,0,0,3.091042453358316,109.26,2033,12,19,51,0,22.0,0.0,0.0,0.0,46,2,2.0,2.0,2,0.0,0.0,2.0,2.0,3,0.0,0,21.571428571428573,3.408672412985387,0.15801792642978613,29,0.82,625.57,30.29,655.86,129,5.98,527,1,0,1,0,0,0.145
2033-12-27,1036,3,2,23,10.16,1,0,108.28,31,0,0,0,0,3.4657359027997265,108.28,2033,12,27,52,1,19.0,23.0,24.285714285714285,0.0,36,1,4.0,4.0,0,19.0,10.16,2.0,2.0,2,0.0,0,19.4,3.777124126457412,0.19469711992048516,27,0.72,523.8,32.38,556.18,369,19.02,188,1,1,0,0,0,0.094
2033-12-29,1043,5,2,29,46.82,0,0,101.42,28,0,0,0,0,3.367295829986474,101.42,2033,12,29,52,3,17.0,0.0,0.0,0.0,43,1,0.0,0.0,999,0.0,0.0,1.0,1.0,1,0.0,0,21.571428571428573,7.299706452023552,0.3383969878421514,6,0.71,129.43,29.5,158.93,259,12.01,0,0,0,1,1,1,0.0
2033-12-29,1019,5,3,18,32.01,0,1,96.47,20,0,0,0,0,3.044522437723423,96.47,2033,12,29,52,3,30.0,20.0,23.142857142857142,0.0,19,2,2.0,2.0,1,0.0,0.0,1.0,2.0,0,30.0,0,20.384615384615383,5.362500373558053,0.2630660560613385,18,0.63,366.92,37.54,404.46,347,17.02,58,1,0,1,1,1,0.053
2034-01-01,1038,5,5,17,34.98,0,0,86.69,13,0,0,0,0,2.639057329615259,86.69,2034,1,1,52,6,17.0,26.0,21.428571428571427,0.0,38,4,1.0,2.0,5,0.0,0.0,0.0,0.0,999,0.0,0,19.363636363636363,3.981776670601385,0.20563165904514197,5,0.66,96.82,14.69,111.51,155,8.0,0,0,1,0,0,0,0.0
2034-01-02,1027,5,6,11,41.12,0,0,112.12,1,0,0,0,1,0.6931471805599453,112.12,2034,1,2,1,0,16.0,36.0,19.714285714285715,0.0,27,5,0.0,2.0,7,0.0,0.0,0.0,0.0,999,0.0,0,17.77777777777778,4.116363011742824,0.23154541941053386,14,0.79,248.89,25.41,274.3,284,15.98,0,0,1,0,0,0,0.0
2034-01-02,1020,5,7,13,25.92,0,0,106.65,14,0,0,0,0,2.70805020110221,106.65,2034,1,2,1,0,23.0,0.0,0.0,0.0,20,6,1.0,1.0,2,0.0,0.0,1.0,1.0,4,0.0,0,18.142857142857142,2.9680841985233184,0.16359519204459236,7,0.8,127.0,12.96,139.96,363,20.01,0,0,1,0,0,0,0.0
2034-01-06,1019,5,1,21,7.14,0,0,90.41,20,0,0,0,0,3.044522437723423,90.41,2034,1,6,1,4,19.0,0.0,0.0,0.0,19,0,1.0,1.0,3,0.0,0.0,0.0,0.0,999,0.0,0,20.0,3.2659863237109046,0.16329931618554522,18,0.63,360.0,22.86,382.86,140,7.0,243,1,0,0,0,0,0.235
2034-01-06,1040,2,4,21,39.06,0,0,99.23,22,0,0,0,0,3.1354942159291497,99.23,2034,1,6,1,4,19.0,15.0,18.285714285714285,0.0,40,3,0.0,2.0,8,0.0,0.0,1.0,1.0,1,0.0,0,18.545454545454547,4.083225106790865,0.22017390281715446,11,0.6,204.0,22.35,226.35,167,9.0,60,1,1,0,0,0,0.105
2034-01-07,1010,4,2,20,21.15,1,1,94.18,29,0,0,0,0,3.4011973816621555,94.18,2034,1,7,1,5,22.0,23.0,25.285714285714285,0.0,10,1,4.0,4.0,0,22.0,21.15,2.0,2.0,0,22.0,1,19.0,3.6742346141747664,0.19338076916709296,5,0.7,95.0,13.56,108.56,247,13.0,0,0,1,0,0,0,0.0
2034-01-08,1020,2,8,18,43.32,0,0,98.92,16,0,0,0,0,2.833213344056216,98.92,2034,1,8,1,6,23.0,0.0,0.0,0.0,20,7,1.0,1.0,4,0.0,0.0,0.0,0.0,999,0.0,0,21.555555555555557,5.0277010429994515,0.23324386281956216,7,0.8,150.89,21.95,172.84,366,16.98,0,0,0,1,0,0,0.0
2034-01-08,1033,3,4,15,17.68,1,0,102.6,30,0,0,0,0,3.4339872044851463,102.6,2034,1,8,1,6,21.0,23.0,19.857142857142858,0.0,33,3,2.0,7.0,0,21.0,17.68,0.0,1.0,16,0.0,0,19.529411764705884,3.9704793013379303,0.20330767506850847,4,0.61,78.12,13.1,91.22,312,15.98,0,0,1,0,0,0,0.0
2034-01-09,1024,2,8,23,10.35,1,0,92.19,25,0,0,0,0,3.258096538021482,92.19,2034,1,9,2,0,35.0,25.0,31.0,0.0,24,7,5.0,5.0,0,35.0,10.35,0.0,0.0,999,0.0,0,25.0,3.5707142142714257,0.14282856857085702,19,0.68,475.0,25.68,500.68,325,13.0,176,1,0,1,0,1,0.112
2034-01-14,1041,5,9,14,49.09,0,1,109.55,9,0,0,0,0,2.302585092994046,109.55,2034,1,14,2,5,30.0,0.0,0.0,0.0,41,8,4.0,4.0,1,0.0,0.0,3.0,3.0,0,30.0,0,21.857142857142858,6.202917900165249,0.2837936294193251,28,0.77,612.0,54.16,666.16,197,9.01,470,1,0,1,1,1,0.162
2034-01-14,1007,3,4,15,17.48,0,1,94.74,15,0,0,0,0,2.772588722239781,94.74,2034,1,14,2,5,20.0,22.0,23.428571428571427,0.0,7,3,1.0,2.0,6,0.0,0.0,2.0,3.0,0,20.0,0,18.916666666666668,3.8720051965905524,0.20468749937923625,10,0.99,189.17,20.2,209.37,189,9.99,21,1,1,0,0,0,0.001
2034-01-17,1039,3,10,24,30.56,0,0,101.26,19,0,0,0,0,2.995732273553991,101.26,2034,1,17,3,1,15.0,0.0,0.0,0.0,39,9,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,20.142857142857142,5.639993245521116,0.2799996646712611,22,0.83,443.14,43.65,486.79,161,7.99,326,1,0,0,1,0,0.114
2034-01-18,1015,1,7,10,27.81,0,0,93.3,17,0,0,0,0,2.8903717578961645,93.3,2034,1,18,3,2,16.0,24.0,24.285714285714285,0.0,15,6,3.0,8.0,3,0.0,0.0,1.0,2.0,4,0.0,0,18.928571428571427,4.999450519257641,0.264121914224932,6,0.75,113.57,20.21,133.78,170,8.98,0,0,1,0,1,0,0.0
2034-01-18,1037,1,3,25,6.25,0,0,103.86,29,0,0,0,0,3.4011973816621555,103.86,2034,1,18,3,2,23.0,33.0,20.714285714285715,0.0,37,2,2.0,2.0,2,0.0,0.0,1.0,1.0,2,0.0,0,20.181818181818183,5.400336689840399,0.2675842503974972,16,0.89,322.91,35.64,358.55,303,15.01,56,1,0,0,1,0,0.017
2034-01-20,1002,1,3,21,47.89,0,0,98.81,16,0,0,0,0,2.833213344056216,98.81,2034,1,20,3,4,25.0,0.0,0.0,0.0,2,2,2.0,2.0,1,0.0,0.0,0.0,0.0,999,0.0,0,20.285714285714285,2.138089935299395,0.10539879962743498,9,0.94,182.57,10.58,193.15,365,17.99,0,0,0,1,0,0,0.0
